index,player_name,player_team,game_date,events,launch_speed,launch_angle,hit_distance_sc,hit_direction,total_dongs
1010,Willians Astudillo,MIN,2021-04-23,field_out,89.9,37,300,Center,0
1012,Isiah Kiner-Falefa,TEX,2021-04-23,field_out,90.6,32,310,Right,0
1016,Manuel Margot,TB,2021-04-23,field_out,89.8,23,304,Right,0
1017,Eduardo Escobar,ARI,2021-04-23,field_out,92.9,23,312,Left-Center,0
1019,Rowdy Tellez,TOR,2021-04-23,field_out,100.4,31,389,Center,0
1020,Alex Kirilloff,MIN,2021-04-23,field_out,93.9,26,362,Center,0
1021,Jordan Luplow,CLE,2021-04-23,field_out,90.7,39,317,Center,0
1022,AJ Pollock,LAD,2021-04-23,field_out,98.5,44,328,Center,0
1024,Michael Brantley,HOU,2021-04-23,field_out,84.8,36,316,Right-Center,0
1026,Josh Bell,WSH,2021-04-23,field_out,94.8,36,336,Center,0
1027,Manny Piña,MIL,2021-04-23,field_out,88.6,25,322,Left,0
1028,Bryan Reynolds,PIT,2021-04-23,field_out,86.5,32,306,Right-Center,0
1034,Jesse Winker,CIN,2021-04-23,field_out,89.6,31,309,Left,0
1036,Ronald Acuña Jr.,ATL,2021-04-23,field_out,112.2,16,334,Center,0
1037,Kevin Newman,PIT,2021-04-23,field_out,86,29,312,Left-Center,0
1040,Corey Seager,LAD,2021-04-23,field_out,85.7,25,313,Right-Center,0
1041,Clint Frazier,NYY,2021-04-23,field_out,101.6,31,386,Center,0
1042,Brandon Crawford,SF,2021-04-23,field_out,92.4,27,341,Center,0
1054,Luis Urías,MIL,2021-04-23,field_out,98.6,25,360,Right-Center,0
1058,Gary Sánchez,NYY,2021-04-23,field_out,88.4,22,303,Left,0
1059,Manny Piña,MIL,2021-04-23,field_out,89.6,35,347,Center,0
1060,Billy McKinney,MIL,2021-04-23,field_out,89.5,24,311,Left-Center,0
1061,Justin Upton,LAA,2021-04-23,field_out,91,25,343,Center,0
1062,Josh Rojas,ARI,2021-04-23,field_out,94.7,21,332,Center,0
1064,Yermín Mercedes,CWS,2021-04-23,double,100.4,21,340,Right-Center,0
1067,Franmil Reyes,CLE,2021-04-23,double,114.9,19,335,Left-Center,0
1068,Victor Caratini,SD,2021-04-23,field_out,96,25,355,Center,0
1069,Yordan Alvarez,HOU,2021-04-23,field_out,100.2,39,358,Center,0
1070,Maikel Franco,BAL,2021-04-23,field_out,92.3,18,328,Center,0
1071,Nolan Arenado,STL,2021-04-23,field_out,90.6,27,331,Right-Center,0
1072,Wilson Ramos,DET,2021-04-23,field_out,98.5,21,335,Left-Center,0
1073,Evan White,SEA,2021-04-23,single,100.9,20,343,Left,0
1075,Albert Pujols,LAA,2021-04-23,field_out,90.3,29,350,Left-Center,0
1076,David Peralta,ARI,2021-04-23,field_out,97.4,41,317,Left-Center,0
1077,Jackie Bradley Jr.,MIL,2021-04-23,field_out,93.6,35,354,Center,0
1079,Matt Chapman,OAK,2021-04-23,field_out,93.8,25,356,Center,0
1082,Max Muncy,LAD,2021-04-23,field_out,101.1,48,303,Center,0
1083,Mauricio Dubón,SF,2021-04-23,field_out,95.8,19,321,Right-Center,0
1085,Jonathan Schoop,DET,2021-04-23,field_out,111,17,351,Left-Center,0
1087,Paul DeJong,STL,2021-04-23,field_out,100.1,42,323,Center,0
1088,Didi Gregorius,PHI,2021-04-23,field_out,91.2,39,325,Center,0
1090,Aaron Judge,NYY,2021-04-23,field_out,105.3,13,302,Center,0
1091,Kyle Seager,SEA,2021-04-23,double,97.7,23,349,Left-Center,0
1093,Jonathan Schoop,DET,2021-04-23,field_out,90.3,26,327,Center,0
1094,Justin Upton,LAA,2021-04-23,field_out,87.5,23,304,Right,0
1095,Luis Urías,MIL,2021-04-23,field_out,104.3,20,331,Right,0
1096,Cesar Hernandez,CLE,2021-04-23,field_out,103.6,18,304,Right,0
1097,Giancarlo Stanton,NYY,2021-04-23,field_out,97.3,31,345,Right-Center,0
1099,Mike Brosseau,TB,2021-04-23,field_out,85,35,322,Left,0
1100,Jonathan India,CIN,2021-04-23,triple,84.7,29,300,Right-Center,0
1101,Pavin Smith,ARI,2021-04-23,double,102.9,22,370,Left-Center,0
1103,Tommy La Stella,SF,2021-04-23,field_out,101.7,41,373,Right-Center,0
1104,Tomás Nido,NYM,2021-04-23,field_out,98.4,18,302,Right-Center,0
1105,Trent Grisham,SD,2021-04-23,field_out,100.5,21,369,Right-Center,0
1107,Jordan Luplow,CLE,2021-04-23,field_out,101.4,37,340,Right-Center,0
1109,Tyler O'Neill,STL,2021-04-23,field_out,90.7,38,311,Right-Center,0
1111,Austin Hays,BAL,2021-04-23,field_out,95.9,24,345,Right,0
1114,Jesús Aguilar,MIA,2021-04-23,field_out,103.7,17,339,Left-Center,0
1115,Hunter Dozier,KC,2021-04-23,field_out,103.6,36,354,Center,0
1117,Anthony Rizzo,CHC,2021-04-23,double,112.6,17,362,Right-Center,0
1118,Andrew McCutchen,PHI,2021-04-23,sac_fly,88.5,31,343,Center,0
1120,Ehire Adrianza,ATL,2021-04-23,field_out,97,23,335,Left-Center,0
1121,Andrés Giménez,CLE,2021-04-23,field_out,100.9,35,357,Right-Center,0
1122,Nico Hoerner,CHC,2021-04-23,double,104.3,20,379,Right-Center,0
1123,Aledmys Díaz,HOU,2021-04-23,field_out,95.7,35,353,Right-Center,0
1125,Andrew Knizner,STL,2021-04-23,field_out,88,31,306,Right-Center,0
1127,Jeff McNeil,NYM,2021-04-23,field_out,95.6,21,311,Right,0
1129,Tomás Nido,NYM,2021-04-23,field_out,105.5,20,330,Right-Center,0
1131,Andrew McCutchen,PHI,2021-04-23,field_out,99,42,373,Center,0
1132,Niko Goodrum,DET,2021-04-23,field_out,96.3,45,302,Center,0
1133,Xander Bogaerts,BOS,2021-04-22,field_out,96.2,29,351,Right-Center,0
1134,Kurt Suzuki,LAA,2021-04-22,field_out,93,35,351,Left-Center,0
1135,Nick Senzel,CIN,2021-04-22,field_out,102,26,394,Center,0
1136,Eric Hosmer,SD,2021-04-22,field_out,91.8,23,332,Left-Center,0
1138,Mookie Betts,LAD,2021-04-22,field_out,94.7,38,340,Left-Center,0
1139,Gregory Polanco,PIT,2021-04-22,field_out,104.1,41,313,Center,0
1140,Manny Machado,SD,2021-04-22,field_out,99.5,32,368,Right-Center,0
1144,Jake Bauers,CLE,2021-04-22,field_out,98.1,17,328,Center,0
1146,Fernando Tatis Jr.,SD,2021-04-22,field_out,106.6,17,360,Center,0
1147,Bryan Reynolds,PIT,2021-04-22,field_out,92.4,36,327,Right,0
1148,Luis Guillorme,NYM,2021-04-22,field_out,91.6,37,316,Left-Center,0
1149,Eddie Rosario,CLE,2021-04-22,field_out,101.6,25,384,Center,0
1150,Sheldon Neuse,LAD,2021-04-22,field_out,100.1,30,375,Center,0
1151,Luis Torrens,SEA,2021-04-22,field_out,96.4,28,364,Center,0
1152,Gleyber Torres,NYY,2021-04-22,single,88.6,23,300,Right-Center,0
1153,Shohei Ohtani,LAA,2021-04-22,field_out,92.5,43,305,Center,0
1154,Kris Bryant,CHC,2021-04-22,double,105.1,21,373,Left-Center,0
1155,Wyatt Mathisen,ARI,2021-04-22,sac_fly,85.3,34,303,Right-Center,0
1156,Nick Senzel,CIN,2021-04-22,field_out,101.6,31,385,Center,0
1158,Ian Happ,CHC,2021-04-22,field_out,100.3,17,306,Right,0
1160,Franmil Reyes,CLE,2021-04-22,triple,104.9,24,375,Center,0
1161,Kyle Higashioka,NYY,2021-04-22,double,97.8,19,307,Right,0
1162,Dominic Smith,NYM,2021-04-22,double,103.3,25,364,Left-Center,0
1163,Enrique Hernández,BOS,2021-04-22,field_out,92.6,42,324,Right-Center,0
1165,Luis Guillorme,NYM,2021-04-22,field_out,97.5,16,313,Center,0
1166,Luis Campusano,SD,2021-04-22,field_out,94.8,33,326,Right,0
1167,Kevin Newman,PIT,2021-04-22,field_out,96.7,31,356,Center,0
1168,Jazz Chisholm Jr.,MIA,2021-04-22,field_out,88.3,30,310,Left,0
1169,AJ Pollock,LAD,2021-04-22,field_out,98.2,22,359,Left-Center,0
1170,Yuli Gurriel,HOU,2021-04-22,field_out,91.3,23,319,Right-Center,0
1171,Mauricio Dubón,SF,2021-04-22,field_out,95.5,31,352,Center,0
1172,Niko Goodrum,DET,2021-04-22,double,93.6,30,365,Right-Center,0
1173,Yordan Alvarez,HOU,2021-04-22,field_out,85.1,36,310,Center,0
1176,Rafael Devers,BOS,2021-04-22,field_out,109.7,18,370,Center,0
1177,Will Smith,LAD,2021-04-22,field_out,100.1,26,380,Center,0
1179,Darin Ruf,SF,2021-04-22,double,109.9,19,331,Left,0
1181,Yordan Alvarez,HOU,2021-04-22,field_out,94.4,43,310,Left,0
1184,Edwin Ríos,LAD,2021-04-22,field_out,100.7,40,335,Left-Center,0
1185,JaCoby Jones,DET,2021-04-22,field_out,89.5,29,300,Right,0
1186,Todd Frazier,PIT,2021-04-22,field_out,95.4,46,303,Center,0
1187,Kyle Lewis,SEA,2021-04-22,field_out,86.7,36,306,Center,0
1188,Mike Yastrzemski,SF,2021-04-22,double,105.8,18,365,Center,0
1190,Tom Murphy,SEA,2021-04-22,field_out,95.5,34,313,Right,0
1191,Eduardo Escobar,ARI,2021-04-22,field_out,99.8,17,327,Center,0
1192,Niko Goodrum,DET,2021-04-22,field_out,104.2,19,347,Left-Center,0
1193,Carlos Correa,HOU,2021-04-22,field_out,91.3,34,317,Right,0
1195,Carlos Correa,HOU,2021-04-22,field_out,91.5,21,312,Center,0
1200,Lewis Brinson,MIA,2021-04-22,field_out,89.4,29,305,Right-Center,0
1202,Nick Castellanos,CIN,2021-04-22,field_out,102,17,321,Right-Center,0
1203,J.D. Davis,NYM,2021-04-22,double,106,21,387,Center,0
1204,Kyle Lewis,SEA,2021-04-22,field_out,95.9,26,372,Center,0
1205,Kyle Lewis,SEA,2021-04-22,field_out,93.8,33,301,Right,0
1207,Tucker Barnhart,CIN,2021-04-22,field_out,102.2,24,351,Right,0
1208,Pavin Smith,ARI,2021-04-22,field_out,97.1,32,332,Left,0
1209,Eduardo Escobar,ARI,2021-04-22,field_out,94.2,30,310,Left-Center,0
1210,Enrique Hernández,BOS,2021-04-22,triple,98.1,40,354,Left-Center,0
1212,Alex Blandino,CIN,2021-04-22,double,102.5,19,355,Left-Center,0
1213,Jeimer Candelario,DET,2021-04-22,field_out,101.3,25,393,Center,0
1215,Mookie Betts,LAD,2021-04-22,field_out,89.6,44,302,Left,0
1218,Pavin Smith,ARI,2021-04-22,field_out,91,44,310,Left,0
1219,Adam Frazier,PIT,2021-04-22,double,102.2,19,341,Right-Center,0
1220,James McCann,NYM,2021-04-22,field_out,101.9,18,315,Right-Center,0
1221,Jonathan India,CIN,2021-04-22,field_out,105.6,39,385,Center,0
1222,Eduardo Escobar,ARI,2021-04-21,field_out,97.6,32,363,Center,0
1223,Nick Solak,TEX,2021-04-21,field_out,101.7,24,355,Left-Center,0
1225,Scott Schebler,LAA,2021-04-21,field_out,99.9,40,340,Left-Center,0
1226,C.J. Cron,COL,2021-04-21,field_out,84.6,39,301,Center,0
1227,Ehire Adrianza,ATL,2021-04-21,sac_fly,89.7,25,327,Center,0
1228,Randal Grichuk,TOR,2021-04-21,field_out,96.5,43,320,Center,0
1229,Buster Posey,SF,2021-04-21,field_out,99.2,42,325,Right,0
1230,Manny Machado,SD,2021-04-21,field_out,107.9,14,344,Left-Center,0
1231,Alex Bregman,HOU,2021-04-21,field_out,86.8,40,310,Right,0
1232,Jesús Aguilar,MIA,2021-04-21,double,100.7,20,373,Left-Center,0
1233,Raimel Tapia,COL,2021-04-21,field_out,90.6,26,320,Left-Center,0
1235,Pedro Severino,BAL,2021-04-21,field_out,92.5,28,361,Center,0
1236,Donovan Solano,SF,2021-04-21,double,107.1,20,329,Left,0
1238,Matt Carpenter,STL,2021-04-21,field_out,92.5,30,365,Center,0
1239,Tyler Naquin,CIN,2021-04-21,sac_fly,94.5,29,346,Center,0
1242,Ryan Mountcastle,BAL,2021-04-21,field_out,86.7,33,313,Center,0
1243,Jonah Heim,TEX,2021-04-21,sac_fly,101.1,20,335,Left,0
1245,Jonathan India,CIN,2021-04-21,sac_fly,94.4,24,326,Left,0
1247,Michael Perez,PIT,2021-04-21,field_out,100.1,23,359,Left-Center,0
1248,Aaron Hicks,NYY,2021-04-21,field_out,101,32,380,Center,0
1249,C.J. Cron,COL,2021-04-21,field_out,101.4,21,354,Right-Center,0
1250,Buster Posey,SF,2021-04-21,double,98,19,305,Left,0
1251,Yuli Gurriel,HOU,2021-04-21,field_out,87.5,39,332,Left-Center,0
1252,Marcus Semien,TOR,2021-04-21,field_out,92.9,46,300,Center,0
1253,Gregory Polanco,PIT,2021-04-21,field_out,116.2,13,308,Right-Center,0
1254,Kyle Tucker,HOU,2021-04-21,field_out,105.6,17,344,Center,0
1255,Manny Machado,SD,2021-04-21,field_out,90.4,20,317,Left-Center,0
1257,Robbie Grossman,DET,2021-04-21,sac_fly,103.2,23,380,Center,0
1258,Alex Dickerson,SF,2021-04-21,field_out,99.5,33,374,Right-Center,0
1262,Brandon Lowe,TB,2021-04-21,field_out,102.6,21,339,Right-Center,0
1263,Josh Harrison,WSH,2021-04-21,field_out,100.9,21,353,Left-Center,0
1264,Raimel Tapia,COL,2021-04-21,field_out,97.9,38,338,Right-Center,0
1269,Joey Votto,CIN,2021-04-21,field_out,90.7,38,308,Left-Center,0
1271,Garrett Hampson,COL,2021-04-21,field_out,82.7,27,305,Right-Center,0
1272,Marwin Gonzalez,BOS,2021-04-21,double,102.9,17,366,Center,0
1273,Chas McCormick,HOU,2021-04-21,field_out,92.3,42,336,Center,0
1274,Guillermo Heredia,ATL,2021-04-21,field_out,87.3,38,313,Left-Center,0
1275,Kyle Farmer,CIN,2021-04-21,field_out,87.5,35,327,Left-Center,0
1276,Jorge Polanco,MIN,2021-04-21,field_out,103.9,30,388,Center,0
1278,Michael Perez,PIT,2021-04-21,field_out,99.8,25,347,Left-Center,0
1279,Anthony Bemboom,LAA,2021-04-21,field_out,90.4,36,307,Left,0
1280,Matt Carpenter,STL,2021-04-21,field_out,101,26,324,Right,0
1281,C.J. Cron,COL,2021-04-21,field_out,88.3,33,327,Right-Center,0
1283,Luis Arraez,MIN,2021-04-21,double,97.6,26,382,Center,0
1285,Kevin Pillar,NYM,2021-04-21,field_out,98.8,32,334,Right,0
1288,Charlie Blackmon,COL,2021-04-21,field_out,95.2,22,340,Right-Center,0
1289,Yandy Díaz,TB,2021-04-21,field_out,91.2,17,317,Left-Center,0
1290,Sandy León,MIA,2021-04-21,field_out,102.3,18,340,Right-Center,0
1291,Sean Murphy,OAK,2021-04-21,field_out,102,49,304,Center,0
1292,Gregory Polanco,PIT,2021-04-21,field_out,96.9,38,329,Left-Center,0
1293,Jonathan Schoop,DET,2021-04-21,field_out,97.6,26,351,Right-Center,0
1295,Alex Avila,WSH,2021-04-21,double,105.8,16,348,Left-Center,0
1296,Josh Donaldson,MIN,2021-04-21,field_out,92.4,27,317,Right-Center,0
1297,J.D. Martinez,BOS,2021-04-21,double,101.6,23,353,Left-Center,0
1298,Anthony Rizzo,CHC,2021-04-21,field_out,94,35,325,Left,0
1299,Billy McKinney,MIL,2021-04-21,field_out,91.2,23,306,Left,0
1300,Mauricio Dubón,SF,2021-04-21,single,105.4,17,323,Left,0
1302,Byron Buxton,MIN,2021-04-21,field_out,108.7,17,349,Right-Center,0
1303,Enrique Hernández,BOS,2021-04-21,field_out,95.1,39,303,Left-Center,0
1304,Matt Chapman,OAK,2021-04-21,field_out,94.3,38,313,Left-Center,0
1306,Ryan McKenna,BAL,2021-04-21,field_out,95.3,24,347,Center,0
1307,Colin Moran,PIT,2021-04-21,field_out,97,37,352,Right-Center,0
1309,Kyle Tucker,HOU,2021-04-21,field_out,88.7,44,321,Right-Center,0
1310,Brent Rooker,MIN,2021-04-21,double,98.4,25,375,Left-Center,0
1312,Byron Buxton,MIN,2021-04-21,field_out,106.9,32,385,Center,0
1314,Pablo Sandoval,ATL,2021-04-21,field_out,87.3,25,325,Center,0
1315,Hanser Alberto,KC,2021-04-21,triple,96.4,25,361,Right-Center,0
1316,Travis d'Arnaud,ATL,2021-04-21,field_out,86.4,30,307,Left,0
1318,Matt Chapman,OAK,2021-04-21,sac_fly,96.5,19,308,Left-Center,0
1319,Adam Duvall,MIA,2021-04-21,field_out,82.5,31,306,Center,0
1321,Phillip Evans,PIT,2021-04-21,field_out,92.4,24,338,Left,0
1322,Freddie Freeman,ATL,2021-04-21,field_out,91.1,36,303,Left-Center,0
1323,Billy McKinney,MIL,2021-04-21,field_out,91.7,41,301,Left,0
1324,Raimel Tapia,COL,2021-04-21,sac_fly,86.8,36,307,Left-Center,0
1325,Yadier Molina,STL,2021-04-21,field_out,95.6,33,316,Right,0
1327,Lewis Brinson,MIA,2021-04-21,single,113.2,14,303,Left,0
1328,Omar Narváez,MIL,2021-04-21,field_out,96,31,370,Right-Center,0
1329,Zack Short,DET,2021-04-21,field_out,96.3,28,371,Center,0
1331,Jesús Aguilar,MIA,2021-04-21,field_out,89.2,27,326,Right-Center,0
1334,Giancarlo Stanton,NYY,2021-04-21,field_out,117.3,12,352,Left-Center,0
1335,Trent Grisham,SD,2021-04-21,field_out,94.3,23,324,Left-Center,0
1339,Byron Buxton,MIN,2021-04-21,double,104.2,22,326,Right,0
1340,Dom Nuñez,COL,2021-04-21,double,99.6,17,300,Left-Center,0
1341,Eduardo Escobar,ARI,2021-04-21,field_out,88.4,32,306,Right,0
1342,Tommy La Stella,SF,2021-04-21,field_out,97.7,36,315,Left-Center,0
1343,Wilson Ramos,DET,2021-04-21,field_out,85.3,38,311,Left-Center,0
1346,Sean Murphy,OAK,2021-04-21,field_out,107.4,21,368,Center,0
1347,Joey Wendle,TB,2021-04-21,double,97.9,22,362,Right-Center,0
1348,Daniel Vogelbach,MIL,2021-04-21,field_out,86.7,39,307,Center,0
1349,Colin Moran,PIT,2021-04-21,field_out,94.4,27,354,Center,0
1350,Maikel Franco,BAL,2021-04-21,field_out,88,27,314,Right,0
1352,Luis Rengifo,LAA,2021-04-21,field_out,97.3,32,377,Left-Center,0
1353,Jake Cronenworth,SD,2021-04-21,field_out,90.4,26,301,Left,0
1354,Jed Lowrie,OAK,2021-04-21,field_out,99.9,20,334,Left-Center,0
1356,Fernando Tatis Jr.,SD,2021-04-21,field_out,96.8,23,336,Left-Center,0
1358,Willy Adames,TB,2021-04-21,field_out,104.5,43,344,Center,0
1359,Javier Báez,CHC,2021-04-21,field_out,92,33,327,Left-Center,0
1361,Albert Pujols,LAA,2021-04-21,field_out,105.6,16,315,Left,0
1365,Paul Goldschmidt,STL,2021-04-21,field_out,89.8,37,307,Center,0
1366,Josh Harrison,WSH,2021-04-21,field_out,95.9,43,314,Left-Center,0
1367,Mike Yastrzemski,SF,2021-04-21,field_out,94.9,26,351,Left-Center,0
1368,Nick Senzel,CIN,2021-04-21,field_out,101.3,19,344,Left,0
1369,Freddie Freeman,ATL,2021-04-21,field_out,93.3,29,339,Right-Center,0
1370,Kole Calhoun,ARI,2021-04-21,field_out,95.4,37,313,Left,0
1371,Isiah Kiner-Falefa,TEX,2021-04-21,field_out,94.1,21,314,Right-Center,0
1373,Matt Olson,OAK,2021-04-21,field_out,107.8,17,344,Left-Center,0
1375,Cedric Mullins,BAL,2021-04-21,field_out,101.6,15,308,Right,0
1377,Adam Frazier,PIT,2021-04-21,field_out,94.6,24,349,Right-Center,0
1380,Jed Lowrie,OAK,2021-04-21,double,98.3,18,308,Right-Center,0
1381,Joey Votto,CIN,2021-04-21,field_out,89.7,29,311,Left-Center,0
1382,Mike Ford,NYY,2021-04-21,field_out,92,27,333,Center,0
1383,Andrew Knapp,PHI,2021-04-21,field_out,97.4,35,343,Left-Center,0
1386,Yoán Moncada,CWS,2021-04-20,double,100.8,16,333,Right-Center,0
1387,Brent Rooker,MIN,2021-04-20,field_out,105.4,19,314,Left-Center,0
1388,Tom Murphy,SEA,2021-04-20,field_out,96.1,34,347,Left-Center,0
1389,Jake Cronenworth,SD,2021-04-20,field_out,90,35,302,Left,0
1390,Joey Votto,CIN,2021-04-20,field_out,105.4,50,311,Right,0
1391,Christian Vázquez,BOS,2021-04-20,field_out,86.3,32,317,Center,0
1392,Corey Seager,LAD,2021-04-20,field_out,101,32,374,Center,0
1393,Kyle Lewis,SEA,2021-04-20,field_out,98.4,27,359,Left-Center,0
1397,Nelson Cruz,MIN,2021-04-20,field_out,104.1,43,336,Center,0
1398,Danny Jansen,TOR,2021-04-20,field_out,94,29,357,Center,0
1400,Jesús Aguilar,MIA,2021-04-20,field_out,92.6,31,348,Center,0
1402,Christian Arroyo,BOS,2021-04-20,double,91.3,25,308,Left,0
1405,Brent Rooker,MIN,2021-04-20,field_out,87.6,28,331,Center,0
1406,Cavan Biggio,TOR,2021-04-20,field_out,86.2,26,315,Center,0
1408,Kyle Tucker,HOU,2021-04-20,field_out,91.9,42,314,Left,0
1409,Enrique Hernández,BOS,2021-04-20,field_out,93.8,44,311,Center,0
1410,Wil Myers,SD,2021-04-20,field_out,91.1,25,306,Left,0
1411,Nick Solak,TEX,2021-04-20,field_out,100.7,22,368,Center,0
1415,Travis d'Arnaud,ATL,2021-04-20,field_out,91.9,29,319,Right,0
1416,Nick Senzel,CIN,2021-04-20,field_out,101.2,24,372,Center,0
1418,Paul DeJong,STL,2021-04-20,field_out,97.1,44,315,Left-Center,0
1420,Vladimir Guerrero Jr.,TOR,2021-04-20,field_out,96.8,19,306,Right,0
1422,Will Smith,LAD,2021-04-20,field_out,98.1,31,363,Center,0
1424,Marwin Gonzalez,BOS,2021-04-20,double,93.9,19,328,Left-Center,0
1427,Kyle Lewis,SEA,2021-04-20,field_out,93,23,332,Center,0
1428,Austin Meadows,TB,2021-04-20,sac_fly,104.9,40,340,Right-Center,0
1429,Carlos Santana,KC,2021-04-20,double,108.1,18,304,Left,0
1431,James McCann,NYM,2021-04-20,field_out,96.6,34,332,Center,0
1432,Guillermo Heredia,ATL,2021-04-20,double,109.7,18,323,Left,0
1433,Kyle Farmer,CIN,2021-04-20,field_out,99.8,37,373,Center,0
1434,Mitch Garver,MIN,2021-04-20,field_out,98.2,24,372,Center,0
1435,Mike Trout,LAA,2021-04-20,double,86.8,29,335,Left-Center,0
1436,Jason Heyward,CHC,2021-04-20,field_out,93.9,19,322,Center,0
1438,Mike Tauchman,NYY,2021-04-20,field_out,94.6,27,364,Center,0
1439,Yan Gomes,WSH,2021-04-20,field_out,87.6,32,329,Center,0
1441,Mark Canha,OAK,2021-04-20,field_out,91.2,37,330,Left,0
1442,Avisaíl García,MIL,2021-04-20,field_out,98.2,25,352,Left-Center,0
1443,Salvador Perez,KC,2021-04-20,field_out,98.7,19,304,Center,0
1445,Ryan Jeffers,MIN,2021-04-20,field_out,83.7,22,302,Left-Center,0
1446,Whit Merrifield,KC,2021-04-20,field_out,97.7,43,314,Left-Center,0
1447,Kurt Suzuki,LAA,2021-04-20,field_out,89.2,29,322,Right,0
1448,Corey Dickerson,MIA,2021-04-20,field_out,94.2,24,318,Left,0
1450,Jeff McNeil,NYM,2021-04-20,field_out,88.3,30,320,Right-Center,0
1452,Joey Wendle,TB,2021-04-20,double,98.2,20,347,Left-Center,0
1453,Amed Rosario,CLE,2021-04-20,field_out,97.4,32,345,Center,0
